Date,Baringo_PCR_pos,Baringo_PCR_neg,Bomet_PCR_pos,Bomet_PCR_neg,Bungoma_PCR_pos,Bungoma_PCR_neg,Busia_PCR_pos,Busia_PCR_neg,Elgeyo-Marakwet_PCR_pos,Elgeyo-Marakwet_PCR_neg,Embu_PCR_pos,Embu_PCR_neg,Garissa_PCR_pos,Garissa_PCR_neg,Homa Bay_PCR_pos,Homa Bay_PCR_neg,Isiolo_PCR_pos,Isiolo_PCR_neg,Kajiado_PCR_pos,Kajiado_PCR_neg,Kakamega_PCR_pos,Kakamega_PCR_neg,Kericho_PCR_pos,Kericho_PCR_neg,Kiambu_PCR_pos,Kiambu_PCR_neg,Kilifi_PCR_pos,Kilifi_PCR_neg,Kirinyaga_PCR_pos,Kirinyaga_PCR_neg,Kisii_PCR_pos,Kisii_PCR_neg,Kisumu_PCR_pos,Kisumu_PCR_neg,Kitui_PCR_pos,Kitui_PCR_neg,Kwale_PCR_pos,Kwale_PCR_neg,Laikipia_PCR_pos,Laikipia_PCR_neg,Lamu_PCR_pos,Lamu_PCR_neg,Machakos_PCR_pos,Machakos_PCR_neg,Makueni_PCR_pos,Makueni_PCR_neg,Mandera_PCR_pos,Mandera_PCR_neg,Marsabit_PCR_pos,Marsabit_PCR_neg,Meru_PCR_pos,Meru_PCR_neg,Migori_PCR_pos,Migori_PCR_neg,Mombasa_PCR_pos,Mombasa_PCR_neg,Murang'a_PCR_pos,Murang'a_PCR_neg,Nairobi_PCR_pos,Nairobi_PCR_neg,Nakuru_PCR_pos,Nakuru_PCR_neg,Nandi_PCR_pos,Nandi_PCR_neg,Narok_PCR_pos,Narok_PCR_neg,Nyamira_PCR_pos,Nyamira_PCR_neg,Nyandarua_PCR_pos,Nyandarua_PCR_neg,Nyeri_PCR_pos,Nyeri_PCR_neg,Samburu_PCR_pos,Samburu_PCR_neg,Siaya_PCR_pos,Siaya_PCR_neg,Taita Taveta_PCR_pos,Taita Taveta_PCR_neg,Tana River_PCR_pos,Tana River_PCR_neg,Tharaka-Nithi_PCR_pos,Tharaka-Nithi_PCR_neg,Trans Nzoia_PCR_pos,Trans Nzoia_PCR_neg,Turkana_PCR_pos,Turkana_PCR_neg,Uasin Gishu_PCR_pos,Uasin Gishu_PCR_neg,Vihiga_PCR_pos,Vihiga_PCR_neg,Wajir_PCR_pos,Wajir_PCR_neg,West Pokot_PCR_pos,West Pokot_PCR_neg
2021-04-15,1,3,0,2,54,114,13,176,0,2,0,5,0,7,5,18,11,53,16,93,12,58,7,30,48,219,21,162,7,19,4,16,46,237,14,88,1,23,3,48,0,5,39,487,5,76,0,1,4,8,33,67,17,142,25,252,6,18,305,2308,42,813,13,49,0,0,0,3,7,28,3,86,1,8,20,122,16,196,0,1,0,1,1,7,56,167,39,197,9,32,0,2,2,4
2021-04-16,3,6,24,63,8,20,28,128,1,6,51,237,1,3,0,5,4,8,12,49,5,25,62,135,90,341,18,188,32,72,0,21,34,246,14,97,2,44,5,50,0,15,56,612,4,33,0,0,0,0,11,32,2,9,16,105,100,230,276,1428,59,324,15,34,8,59,0,0,3,11,7,55,0,0,0,25,1,16,0,1,0,1,11,47,0,3,43,160,1,1,0,0,0,7
2021-04-17,0,5,3,5,12,69,23,131,2,10,0,1,16,88,6,27,2,4,8,32,24,124,4,30,30,169,22,184,1,4,4,14,36,337,37,275,0,84,5,48,0,8,51,663,12,76,4,18,2,35,29,70,2,10,26,191,9,26,272,2373,42,309,9,41,2,10,42,200,9,24,28,57,0,0,41,155,1,11,0,1,15,41,13,58,18,155,44,235,2,3,0,2,1,6
2021-04-18,2,4,4,13,12,65,0,64,1,4,20,46,10,57,4,13,0,3,7,40,23,100,38,123,60,284,16,249,26,42,3,35,15,215,8,54,0,22,9,42,0,0,56,593,10,54,4,11,7,7,32,123,11,78,17,176,14,37,275,2429,70,333,7,50,0,3,6,27,15,48,9,35,0,0,9,50,27,105,2,3,2,3,22,75,0,1,97,497,14,49,0,4,0,3
2021-04-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,0,0,5,7,0,5,0,0,0,1,0,0,0,0,19,156,0,0,0,2,0,0,1,19,0,0,0,0,0,0,0,3,1,1,0,36,6,21,18,126,4,42,0,0,0,0,0,0,2,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,40,1,10,0,0,2,89,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,0,0,0,13,0,2,0,2,0,0,0,0,0,0,1,14,0,0,3,36,1,5,7,61,2,14,0,0,1,6,0,0,0,2,16,76,0,0,4,20,0,0,14,70,0,0,0,0,0,0,0,0,1,1,0,35,2,14,2,30,11,105,0,0,1,1,0,0,4,11,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,4
2021-04-22,0,2,0,6,0,1,0,2,0,0,1,11,0,0,1,8,0,0,0,4,0,0,10,57,0,8,0,1,0,10,0,0,0,2,5,58,0,0,4,17,0,0,7,25,9,34,0,0,0,0,0,1,0,0,0,35,5,37,4,39,12,149,0,0,0,1,0,0,7,35,3,27,0,0,0,0,1,1,0,0,0,0,1,35,4,5,0,1,0,1,0,0,1,1
2021-04-23,0,0,2,8,0,0,0,4,0,0,3,20,0,0,0,8,0,0,0,0,0,0,12,78,2,56,0,2,2,8,5,48,0,4,12,56,0,0,13,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,8,67,4,65,11,86,0,0,0,1,0,0,2,10,1,24,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,9
2021-04-24,0,2,1,14,1,1,0,2,0,0,1,12,0,0,0,7,0,0,4,10,0,6,9,74,1,5,0,0,3,7,8,30,0,0,5,46,0,0,4,28,0,0,11,79,11,51,0,0,0,0,0,8,0,1,0,32,6,26,7,62,9,57,0,0,1,3,1,3,2,15,5,25,0,0,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5
2021-04-25,0,3,2,15,0,0,0,1,0,0,8,36,0,0,1,5,0,0,0,0,0,1,3,34,2,9,0,0,0,3,7,27,0,4,12,65,0,0,0,3,0,0,5,40,5,25,0,0,0,0,0,0,1,13,0,55,4,15,2,28,5,56,0,0,0,1,1,1,2,22,4,23,0,0,3,9,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,4
2021-04-26,0,0,0,0,0,0,0,2,0,0,1,2,0,0,2,10,0,0,0,1,0,0,0,0,2,20,0,0,0,2,0,1,0,0,10,57,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,64,1,9,0,7,1,45,0,0,0,0,0,0,0,0,0,11,0,0,1,4,2,16,0,0,2,2,0,0,0,6,0,0,0,1,0,0,0,0
2021-04-27,0,-17,19,-17,3,-17,6,-17,0,-17,10,-17,6,-17,2,-17,0,-17,6,-17,3,-17,37,-17,23,-17,7,-17,2,-17,34,-17,19,-17,16,-17,6,-17,5,-17,0,-17,7,-17,17,-17,11,-17,1,-17,2,-17,2,-17,63,-17,3,-17,107,-17,27,-17,1,-17,1,-17,16,-17,6,-17,4,-17,1,-17,13,-17,0,-17,0,-17,0,-17,1,-17,15,-17,7,-17,0,-17,0,-17,1,-17
